e,scale_analytic_magnified,scale_galsim_magnified,scale_wh_magnified,scale_analytic,scale_galsim,scale_wh
0.5849246231155779,1.4954814879192568,1.4955828441482868,1.5262207939056964,1.2129665742199047,1.2129880910470427,1.237898845851128
0.5897989949748744,1.509532749446186,1.5093975181652417,1.540931935311098,1.219023305493286,1.2190904954251887,1.2443797208190785
0.5946733668341709,1.5240045274047749,1.5241145481178393,1.5560571959590788,1.2252499636611118,1.2252678214569686,1.2510192643916545
0.5995477386934673,1.5389122361456706,1.5389444074252063,1.5716112510326108,1.2316514744985518,1.2317284485128657,1.2578217712537574
0.6044221105527638,1.5542719512502845,1.5541063555229795,1.587609494858382,1.2382328837522638,1.238387823404913,1.2647917126147836
0.6092964824120604,1.57010044558753,1.5700088107516994,1.6040680859823655,1.2449993609066368,1.245088074864107,1.2719337463479785
0.6141708542713569,1.586415228776891,1.586440993832366,1.6210039956603408,1.251956203878803,1.2520713431805421,1.2792527278271004
0.6190452261306533,1.6032345905004382,1.60318036000473,1.6384350600690627,1.259108844817875,1.2591626697310399,1.2867537215178988
0.6239195979899498,1.6205776481514858,1.620654604459718,1.656380036575453,1.266462857196124,1.266591963206219,1.2944420133874874
0.6287939698492463,1.6384643993537362,1.6383767169637253,1.6748586644366632,1.2740239643898659,1.2740419845044861,1.3023231242009028
0.6336683417085427,1.6569157799313585,1.657007601006013,1.6938917303435501,1.2817980499550676,1.281926346992422,1.3104028237810166
0.6385427135678392,1.6759537279571997,1.6759008033624276,1.7135011392646224,1.2897911698065567,1.289797856809859,1.318687146315668
0.6434170854271357,1.6956012545528916,1.6957114298654856,1.7337099910974993,1.2980095665097822,1.298053104224812,1.3271824068044453
0.6482914572864322,1.7158825221609495,1.7159864147468602,1.7545426636911776,1.3064596858899964,1.3063537240533032,1.3358952187471274
0.6531658291457286,1.7368229310552104,1.736807104498535,1.7760249028657165,1.3151481961554068,1.3151917136112916,1.3448325131865033
0.6580402010050251,1.7584492149027733,1.7585072376165145,1.798183920127421,1.324082009718424,1.324130069762056,1.35400155923031
0.6629145728643216,1.7807895462389913,1.7808583672590685,1.8210484988583966,1.3332683078830163,1.3332459403313706,1.3634099861904725
0.6677889447236182,1.8038736527687458,1.8039394986607307,1.8446491098507283,1.3427145685472694,1.3429112559525096,1.3730658074930329
0.6726633165829146,1.8277329454644975,1.8278918873114143,1.8690180371592864,1.352428597049576,1.352603494566406,1.3829774465291462
0.6775376884422111,1.85240065949747,1.8524356885033009,1.8941895153648924,1.362418560266132,1.3623412615133506,1.393153764636826
0.6824120603015076,1.87791200911686,1.8777112323001646,1.9201998794736714,1.3726930240484454,1.3727424703854696,1.4036040914247911
0.6872864321608041,1.9043043576876144,1.904102491094142,1.9470877288312831,1.3832609940746687,1.3832925134011094,1.4143382576744437
0.6921608040201005,1.9316174042159069,1.9315266964923938,1.9748941066053622,1.3941319601802298,1.3941080971257134,1.4253666310838282
0.697035175879397,1.9598933878391314,1.9600238867756565,2.003662696589447,1.4053159442341483,1.4052857493604265,1.4367001551491831
0.7019095477386935,1.989177311941199,1.9892758240318946,2.0334400393110332,1.4168235516403014,1.416986839807382,1.448350391515734
0.70678391959799,2.0195171897821083,2.0194305337676077,2.0642757696900946,1.428666026570287,1.4286193650056442,1.4603295661705469
0.7116582914572864,2.0509643138111944,2.051081672311965,2.096222878798161,1.4408553110788296,1.4407973675764296,1.472650619897294
0.7165326633165829,2.0835735511756295,2.0834269080667607,2.12933800261892,1.4534041083157627,1.4533487514840155,1.4853272634666654
0.7214070351758795,2.1174036683485244,2.1176555422783974,2.163681741117303,1.4663259501319086,1.4666168264331705,1.4983740380979969
0.726281407035176,2.152517688294937,2.1528245487003748,2.1993190113951946,1.4796352694804686,1.4797011414711394,1.5118063817988745
0.7311557788944724,2.1889832841795656,2.1889373310272293,2.2363194392598893,1.493347478140944,1.493375374206809,1.525640702271519
0.7360301507537689,2.2268732143089993,2.226708292645029,2.2747577941705104,1.507479050438639,1.5075747459639963,1.539894457169679
0.7409045226130654,2.266265803807412,2.2662427721405964,2.314714473274911,1.522047613798614,1.5223257015682345,1.5545862425997194
0.7457788944723619,2.307245479463305,2.3070459405460144,2.356276041125797,1.537072047157466,1.537278078292929,1.5697358908874257
0.7506532663316583,2.3499033652759325,2.349671547486337,2.399535832695262,1.552572588458537,1.5525803972741645,1.585364578780982
0.7555276381909548,2.3943379474974087,2.3942254700467003,2.444594628522204,1.5685709526761478,1.5686458084725394,1.601494947434615
